2017-09-17 13:46:40	0:11:29.112539	send	monitor;300424,0.25,0.35;300124,0.45,0.4
2017-09-17 13:46:41	0:11:29.986074	send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1
2017-09-17 13:46:42	0:11:30.900467	send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-17 13:47:05	0:11:54.105478	send	monitor;300521,0.15,0.3;300421,0.3,0.35;300121,0.55,0.6;300921,0.8,0.4;6036408,0.75,0.05;306221,0.1,0.5;6056297,0.05,0.1;614321,0.3,0.45;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:05	0:11:54.110481	new filter	Color: red Shape: all
2017-09-17 13:47:31	0:12:20.192422	send	monitor;300421,0.3,0.35;300121,0.55,0.6;300921,0.8,0.4;6036408,0.75,0.05;306221,0.1,0.5;6056297,0.05,0.1;614321,0.3,0.45;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:32	0:12:20.528422	send	monitor;300121,0.55,0.6;300921,0.8,0.4;6036408,0.75,0.05;306221,0.1,0.5;6056297,0.05,0.1;614321,0.3,0.45;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:32	0:12:20.880422	send	monitor;300921,0.8,0.4;6036408,0.75,0.05;306221,0.1,0.5;6056297,0.05,0.1;614321,0.3,0.45;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:32	0:12:21.200923	send	monitor;6036408,0.75,0.05;306221,0.1,0.5;6056297,0.05,0.1;614321,0.3,0.45;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:33	0:12:21.581957	send	monitor;6036408,0.75,0.05;306221,0.1,0.5;6056297,0.05,0.1;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:33	0:12:21.894459	send	monitor;6036408,0.75,0.05;306221,0.1,0.5;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:33	0:12:22.372460	send	monitor;6036408,0.75,0.05;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:34	0:12:22.754457	send	monitor;4121934,0.5,0.4;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:35	0:12:23.418460	send	monitor;303921,0.5,0.15;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:35	0:12:23.878458	send	monitor;4521852,0.55,0.35;306541,0.1,0.45
2017-09-17 13:47:37	0:12:25.956458	send	monitor;4521852,0.55,0.35
2017-09-17 13:47:39	0:12:27.799510	pick	Pick block 4521852 at (0.55, 0.35)
2017-09-17 13:47:48	0:00:09.035326	send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-17 13:47:48	0:00:09.038855	new filter	Color: yellow Shape: all
2017-09-17 13:47:49	0:00:09.985969	send	monitor;300424,0.25,0.35;303924,0.7,0.1;306544,0.65,0.2
2017-09-17 13:47:49	0:00:10.298053	send	monitor;300424,0.25,0.35;306544,0.65,0.2
2017-09-17 13:47:50	0:00:10.634256	send	monitor;300424,0.25,0.35
2017-09-17 13:47:51	0:00:11.921680	point	Point at block 300424 at (0.25, 0.35)
2017-09-17 13:47:54	0:00:14.876128	No	User said no to block 300424 at (0.25, 0.35)
2017-09-17 13:47:55	0:00:16.446105	send	monitor;
2017-09-17 13:47:56	0:00:16.704106	send	monitor;300124,0.45,0.4
2017-09-17 13:47:57	0:00:17.657020	point	Point at block 300124 at (0.45, 0.4)
2017-09-17 13:47:58	0:00:19.005858	No	User said no to block 300124 at (0.45, 0.4)
2017-09-17 13:51:12	0:03:33.493944	send	monitor;300424,0.25,0.35;300124,0.45,0.4
2017-09-17 13:51:13	0:03:33.900884	send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1
2017-09-17 13:51:13	0:03:34.212046	send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-17 13:51:20	0:03:41.069754	send	monitor;300424,0.25,0.35;303924,0.7,0.1;306544,0.65,0.2
2017-09-17 13:51:20	0:03:41.336239	send	monitor;300424,0.25,0.35;306544,0.65,0.2
2017-09-17 13:51:22	0:03:43.248333	send	monitor;300424,0.25,0.35;300124,0.45,0.4;306544,0.65,0.2
2017-09-17 13:51:56	0:04:16.919234	info	session exit
